category,unicode,name,browser
Lu,U+04BA,CYRILLIC CAPITAL LETTER SHHA,Һ
Lu,U+04BC,CYRILLIC CAPITAL LETTER ABKHASIAN CHE,Ҽ
Lu,U+04BE,CYRILLIC CAPITAL LETTER ABKHASIAN CHE WITH DESCENDER,Ҿ
Lu,U+04C0,CYRILLIC LETTER PALOCHKA,Ӏ
Lu,U+04C1,CYRILLIC CAPITAL LETTER ZHE WITH BREVE,Ӂ
Lu,U+04C3,CYRILLIC CAPITAL LETTER KA WITH HOOK,Ӄ
Lu,U+04C5,CYRILLIC CAPITAL LETTER EL WITH TAIL,Ӆ
Lu,U+04C7,CYRILLIC CAPITAL LETTER EN WITH HOOK,Ӈ
Lu,U+04C9,CYRILLIC CAPITAL LETTER EN WITH TAIL,Ӊ
Lu,U+04CB,CYRILLIC CAPITAL LETTER KHAKASSIAN CHE,Ӌ
Lu,U+04CD,CYRILLIC CAPITAL LETTER EM WITH TAIL,Ӎ
Lu,U+04D0,CYRILLIC CAPITAL LETTER A WITH BREVE,Ӑ
Lu,U+04D2,CYRILLIC CAPITAL LETTER A WITH DIAERESIS,Ӓ
Lu,U+04D4,CYRILLIC CAPITAL LIGATURE A IE,Ӕ
Lu,U+04D6,CYRILLIC CAPITAL LETTER IE WITH BREVE,Ӗ
Lu,U+04D8,CYRILLIC CAPITAL LETTER SCHWA,Ә
Lu,U+04DA,CYRILLIC CAPITAL LETTER SCHWA WITH DIAERESIS,Ӛ
Lu,U+04DC,CYRILLIC CAPITAL LETTER ZHE WITH DIAERESIS,Ӝ
Lu,U+04DE,CYRILLIC CAPITAL LETTER ZE WITH DIAERESIS,Ӟ
Lu,U+04E0,CYRILLIC CAPITAL LETTER ABKHASIAN DZE,Ӡ
Lu,U+04E2,CYRILLIC CAPITAL LETTER I WITH MACRON,Ӣ
Lu,U+04E4,CYRILLIC CAPITAL LETTER I WITH DIAERESIS,Ӥ
Lu,U+04E6,CYRILLIC CAPITAL LETTER O WITH DIAERESIS,Ӧ
Lu,U+04E8,CYRILLIC CAPITAL LETTER BARRED O,Ө
Lu,U+04EA,CYRILLIC CAPITAL LETTER BARRED O WITH DIAERESIS,Ӫ
Lu,U+04EC,CYRILLIC CAPITAL LETTER E WITH DIAERESIS,Ӭ
Lu,U+04EE,CYRILLIC CAPITAL LETTER U WITH MACRON,Ӯ
Lu,U+04F0,CYRILLIC CAPITAL LETTER U WITH DIAERESIS,Ӱ
Lu,U+04F2,CYRILLIC CAPITAL LETTER U WITH DOUBLE ACUTE,Ӳ
Lu,U+04F4,CYRILLIC CAPITAL LETTER CHE WITH DIAERESIS,Ӵ
Lu,U+04F6,CYRILLIC CAPITAL LETTER GHE WITH DESCENDER,Ӷ
Lu,U+04F8,CYRILLIC CAPITAL LETTER YERU WITH DIAERESIS,Ӹ
Lu,U+04FA,CYRILLIC CAPITAL LETTER GHE WITH STROKE AND HOOK,Ӻ
Lu,U+04FC,CYRILLIC CAPITAL LETTER HA WITH HOOK,Ӽ
Lu,U+04FE,CYRILLIC CAPITAL LETTER HA WITH STROKE,Ӿ
Lu,U+0500,CYRILLIC CAPITAL LETTER KOMI DE,Ԁ
Lu,U+0502,CYRILLIC CAPITAL LETTER KOMI DJE,Ԃ
Lu,U+0504,CYRILLIC CAPITAL LETTER KOMI ZJE,Ԅ
Lu,U+0506,CYRILLIC CAPITAL LETTER KOMI DZJE,Ԇ
Lu,U+0508,CYRILLIC CAPITAL LETTER KOMI LJE,Ԉ
Lu,U+050A,CYRILLIC CAPITAL LETTER KOMI NJE,Ԋ
Lu,U+050C,CYRILLIC CAPITAL LETTER KOMI SJE,Ԍ
Lu,U+050E,CYRILLIC CAPITAL LETTER KOMI TJE,Ԏ
Lu,U+0510,CYRILLIC CAPITAL LETTER REVERSED ZE,Ԑ
Lu,U+0512,CYRILLIC CAPITAL LETTER EL WITH HOOK,Ԓ
Lu,U+0514,CYRILLIC CAPITAL LETTER LHA,Ԕ
Lu,U+0516,CYRILLIC CAPITAL LETTER RHA,Ԗ
Lu,U+0518,CYRILLIC CAPITAL LETTER YAE,Ԙ
Lu,U+051A,CYRILLIC CAPITAL LETTER QA,Ԛ
Lu,U+051C,CYRILLIC CAPITAL LETTER WE,Ԝ
Lu,U+051E,CYRILLIC CAPITAL LETTER ALEUT KA,Ԟ
Lu,U+0520,CYRILLIC CAPITAL LETTER EL WITH MIDDLE HOOK,Ԡ
Lu,U+0522,CYRILLIC CAPITAL LETTER EN WITH MIDDLE HOOK,Ԣ
Lu,U+0524,CYRILLIC CAPITAL LETTER PE WITH DESCENDER,Ԥ
Lu,U+0526,CYRILLIC CAPITAL LETTER SHHA WITH DESCENDER,Ԧ
Lu,U+0528,CYRILLIC CAPITAL LETTER EN WITH LEFT HOOK,Ԩ
Lu,U+052A,CYRILLIC CAPITAL LETTER DZZHE,Ԫ
Lu,U+052C,CYRILLIC CAPITAL LETTER DCHE,Ԭ
Lu,U+052E,CYRILLIC CAPITAL LETTER EL WITH DESCENDER,Ԯ
Lu,U+0531,ARMENIAN CAPITAL LETTER AYB,Ա
Lu,U+0532,ARMENIAN CAPITAL LETTER BEN,Բ
Lu,U+0533,ARMENIAN CAPITAL LETTER GIM,Գ
Lu,U+0534,ARMENIAN CAPITAL LETTER DA,Դ
Lu,U+0535,ARMENIAN CAPITAL LETTER ECH,Ե
Lu,U+0536,ARMENIAN CAPITAL LETTER ZA,Զ
Lu,U+0537,ARMENIAN CAPITAL LETTER EH,Է
Lu,U+0538,ARMENIAN CAPITAL LETTER ET,Ը
Lu,U+0539,ARMENIAN CAPITAL LETTER TO,Թ
Lu,U+053A,ARMENIAN CAPITAL LETTER ZHE,Ժ
Lu,U+053B,ARMENIAN CAPITAL LETTER INI,Ի
Lu,U+053C,ARMENIAN CAPITAL LETTER LIWN,Լ
Lu,U+053D,ARMENIAN CAPITAL LETTER XEH,Խ
Lu,U+053E,ARMENIAN CAPITAL LETTER CA,Ծ
Lu,U+053F,ARMENIAN CAPITAL LETTER KEN,Կ
Lu,U+0540,ARMENIAN CAPITAL LETTER HO,Հ
Lu,U+0541,ARMENIAN CAPITAL LETTER JA,Ձ
Lu,U+0542,ARMENIAN CAPITAL LETTER GHAD,Ղ
Lu,U+0543,ARMENIAN CAPITAL LETTER CHEH,Ճ
Lu,U+0544,ARMENIAN CAPITAL LETTER MEN,Մ
Lu,U+0545,ARMENIAN CAPITAL LETTER YI,Յ
Lu,U+0546,ARMENIAN CAPITAL LETTER NOW,Ն
Lu,U+0547,ARMENIAN CAPITAL LETTER SHA,Շ
Lu,U+0548,ARMENIAN CAPITAL LETTER VO,Ո
Lu,U+0549,ARMENIAN CAPITAL LETTER CHA,Չ
Lu,U+054A,ARMENIAN CAPITAL LETTER PEH,Պ
Lu,U+054B,ARMENIAN CAPITAL LETTER JHEH,Ջ
Lu,U+054C,ARMENIAN CAPITAL LETTER RA,Ռ
Lu,U+054D,ARMENIAN CAPITAL LETTER SEH,Ս
Lu,U+054E,ARMENIAN CAPITAL LETTER VEW,Վ
Lu,U+054F,ARMENIAN CAPITAL LETTER TIWN,Տ
Lu,U+0550,ARMENIAN CAPITAL LETTER REH,Ր
Lu,U+0551,ARMENIAN CAPITAL LETTER CO,Ց
Lu,U+0552,ARMENIAN CAPITAL LETTER YIWN,Ւ
Lu,U+0553,ARMENIAN CAPITAL LETTER PIWR,Փ
Lu,U+0554,ARMENIAN CAPITAL LETTER KEH,Ք
Lu,U+0555,ARMENIAN CAPITAL LETTER OH,Օ
Lu,U+0556,ARMENIAN CAPITAL LETTER FEH,Ֆ
Lu,U+10A0,GEORGIAN CAPITAL LETTER AN,Ⴀ
Lu,U+10A1,GEORGIAN CAPITAL LETTER BAN,Ⴁ
Lu,U+10A2,GEORGIAN CAPITAL LETTER GAN,Ⴂ
Lu,U+10A3,GEORGIAN CAPITAL LETTER DON,Ⴃ
Lu,U+10A4,GEORGIAN CAPITAL LETTER EN,Ⴄ
Lu,U+10A5,GEORGIAN CAPITAL LETTER VIN,Ⴅ
Lu,U+10A6,GEORGIAN CAPITAL LETTER ZEN,Ⴆ
Lu,U+10A7,GEORGIAN CAPITAL LETTER TAN,Ⴇ
Lu,U+10A8,GEORGIAN CAPITAL LETTER IN,Ⴈ
Lu,U+10A9,GEORGIAN CAPITAL LETTER KAN,Ⴉ
Lu,U+10AA,GEORGIAN CAPITAL LETTER LAS,Ⴊ
Lu,U+10AB,GEORGIAN CAPITAL LETTER MAN,Ⴋ
Lu,U+10AC,GEORGIAN CAPITAL LETTER NAR,Ⴌ
Lu,U+10AD,GEORGIAN CAPITAL LETTER ON,Ⴍ
Lu,U+10AE,GEORGIAN CAPITAL LETTER PAR,Ⴎ
Lu,U+10AF,GEORGIAN CAPITAL LETTER ZHAR,Ⴏ
Lu,U+10B0,GEORGIAN CAPITAL LETTER RAE,Ⴐ
Lu,U+10B1,GEORGIAN CAPITAL LETTER SAN,Ⴑ
Lu,U+10B2,GEORGIAN CAPITAL LETTER TAR,Ⴒ
Lu,U+10B3,GEORGIAN CAPITAL LETTER UN,Ⴓ
Lu,U+10B4,GEORGIAN CAPITAL LETTER PHAR,Ⴔ
Lu,U+10B5,GEORGIAN CAPITAL LETTER KHAR,Ⴕ
Lu,U+10B6,GEORGIAN CAPITAL LETTER GHAN,Ⴖ
Lu,U+10B7,GEORGIAN CAPITAL LETTER QAR,Ⴗ
Lu,U+10B8,GEORGIAN CAPITAL LETTER SHIN,Ⴘ
Lu,U+10B9,GEORGIAN CAPITAL LETTER CHIN,Ⴙ
Lu,U+10BA,GEORGIAN CAPITAL LETTER CAN,Ⴚ
Lu,U+10BB,GEORGIAN CAPITAL LETTER JIL,Ⴛ
Lu,U+10BC,GEORGIAN CAPITAL LETTER CIL,Ⴜ
Lu,U+10BD,GEORGIAN CAPITAL LETTER CHAR,Ⴝ
Lu,U+10BE,GEORGIAN CAPITAL LETTER XAN,Ⴞ
Lu,U+10BF,GEORGIAN CAPITAL LETTER JHAN,Ⴟ
Lu,U+10C0,GEORGIAN CAPITAL LETTER HAE,Ⴠ
Lu,U+10C1,GEORGIAN CAPITAL LETTER HE,Ⴡ
Lu,U+10C2,GEORGIAN CAPITAL LETTER HIE,Ⴢ
Lu,U+10C3,GEORGIAN CAPITAL LETTER WE,Ⴣ
Lu,U+10C4,GEORGIAN CAPITAL LETTER HAR,Ⴤ
Lu,U+10C5,GEORGIAN CAPITAL LETTER HOE,Ⴥ
Lu,U+10C7,GEORGIAN CAPITAL LETTER YN,Ⴧ
Lu,U+10CD,GEORGIAN CAPITAL LETTER AEN,Ⴭ
Lu,U+13A0,CHEROKEE LETTER A,Ꭰ
Lu,U+13A1,CHEROKEE LETTER E,Ꭱ
Lu,U+13A2,CHEROKEE LETTER I,Ꭲ
Lu,U+13A3,CHEROKEE LETTER O,Ꭳ
Lu,U+13A4,CHEROKEE LETTER U,Ꭴ
Lu,U+13A5,CHEROKEE LETTER V,Ꭵ
Lu,U+13A6,CHEROKEE LETTER GA,Ꭶ
Lu,U+13A7,CHEROKEE LETTER KA,Ꭷ
Lu,U+13A8,CHEROKEE LETTER GE,Ꭸ
Lu,U+13A9,CHEROKEE LETTER GI,Ꭹ
Lu,U+13AA,CHEROKEE LETTER GO,Ꭺ
Lu,U+13AB,CHEROKEE LETTER GU,Ꭻ
Lu,U+13AC,CHEROKEE LETTER GV,Ꭼ
Lu,U+13AD,CHEROKEE LETTER HA,Ꭽ
Lu,U+13AE,CHEROKEE LETTER HE,Ꭾ
Lu,U+13AF,CHEROKEE LETTER HI,Ꭿ
Lu,U+13B0,CHEROKEE LETTER HO,Ꮀ
Lu,U+13B1,CHEROKEE LETTER HU,Ꮁ
Lu,U+13B2,CHEROKEE LETTER HV,Ꮂ
Lu,U+13B3,CHEROKEE LETTER LA,Ꮃ
Lu,U+13B4,CHEROKEE LETTER LE,Ꮄ
Lu,U+13B5,CHEROKEE LETTER LI,Ꮅ
Lu,U+13B6,CHEROKEE LETTER LO,Ꮆ
Lu,U+13B7,CHEROKEE LETTER LU,Ꮇ
Lu,U+13B8,CHEROKEE LETTER LV,Ꮈ
Lu,U+13B9,CHEROKEE LETTER MA,Ꮉ
Lu,U+13BA,CHEROKEE LETTER ME,Ꮊ
Lu,U+13BB,CHEROKEE LETTER MI,Ꮋ
Lu,U+13BC,CHEROKEE LETTER MO,Ꮌ
Lu,U+13BD,CHEROKEE LETTER MU,Ꮍ
Lu,U+13BE,CHEROKEE LETTER NA,Ꮎ
Lu,U+13BF,CHEROKEE LETTER HNA,Ꮏ
Lu,U+13C0,CHEROKEE LETTER NAH,Ꮐ
Lu,U+13C1,CHEROKEE LETTER NE,Ꮑ
Lu,U+13C2,CHEROKEE LETTER NI,Ꮒ
Lu,U+13C3,CHEROKEE LETTER NO,Ꮓ
Lu,U+13C4,CHEROKEE LETTER NU,Ꮔ
Lu,U+13C5,CHEROKEE LETTER NV,Ꮕ
Lu,U+13C6,CHEROKEE LETTER QUA,Ꮖ
Lu,U+13C7,CHEROKEE LETTER QUE,Ꮗ
Lu,U+13C8,CHEROKEE LETTER QUI,Ꮘ
Lu,U+13C9,CHEROKEE LETTER QUO,Ꮙ
Lu,U+13CA,CHEROKEE LETTER QUU,Ꮚ
Lu,U+13CB,CHEROKEE LETTER QUV,Ꮛ
Lu,U+13CC,CHEROKEE LETTER SA,Ꮜ
Lu,U+13CD,CHEROKEE LETTER S,Ꮝ
Lu,U+13CE,CHEROKEE LETTER SE,Ꮞ
Lu,U+13CF,CHEROKEE LETTER SI,Ꮟ
Lu,U+13D0,CHEROKEE LETTER SO,Ꮠ
Lu,U+13D1,CHEROKEE LETTER SU,Ꮡ
Lu,U+13D2,CHEROKEE LETTER SV,Ꮢ
Lu,U+13D3,CHEROKEE LETTER DA,Ꮣ
Lu,U+13D4,CHEROKEE LETTER TA,Ꮤ
Lu,U+13D5,CHEROKEE LETTER DE,Ꮥ
Lu,U+13D6,CHEROKEE LETTER TE,Ꮦ
Lu,U+13D7,CHEROKEE LETTER DI,Ꮧ
Lu,U+13D8,CHEROKEE LETTER TI,Ꮨ
Lu,U+13D9,CHEROKEE LETTER DO,Ꮩ
Lu,U+13DA,CHEROKEE LETTER DU,Ꮪ
Lu,U+13DB,CHEROKEE LETTER DV,Ꮫ
Lu,U+13DC,CHEROKEE LETTER DLA,Ꮬ
Lu,U+13DD,CHEROKEE LETTER TLA,Ꮭ
Lu,U+13DE,CHEROKEE LETTER TLE,Ꮮ
Lu,U+13DF,CHEROKEE LETTER TLI,Ꮯ
Lu,U+13E0,CHEROKEE LETTER TLO,Ꮰ
Lu,U+13E1,CHEROKEE LETTER TLU,Ꮱ
Lu,U+13E2,CHEROKEE LETTER TLV,Ꮲ
Lu,U+13E3,CHEROKEE LETTER TSA,Ꮳ
Lu,U+13E4,CHEROKEE LETTER TSE,Ꮴ
Lu,U+13E5,CHEROKEE LETTER TSI,Ꮵ
Lu,U+13E6,CHEROKEE LETTER TSO,Ꮶ
Lu,U+13E7,CHEROKEE LETTER TSU,Ꮷ
Lu,U+13E8,CHEROKEE LETTER TSV,Ꮸ
Lu,U+13E9,CHEROKEE LETTER WA,Ꮹ
Lu,U+13EA,CHEROKEE LETTER WE,Ꮺ
Lu,U+13EB,CHEROKEE LETTER WI,Ꮻ
Lu,U+13EC,CHEROKEE LETTER WO,Ꮼ
Lu,U+13ED,CHEROKEE LETTER WU,Ꮽ
Lu,U+13EE,CHEROKEE LETTER WV,Ꮾ
Lu,U+13EF,CHEROKEE LETTER YA,Ꮿ
Lu,U+13F0,CHEROKEE LETTER YE,Ᏸ
Lu,U+13F1,CHEROKEE LETTER YI,Ᏹ
Lu,U+13F2,CHEROKEE LETTER YO,Ᏺ
Lu,U+13F3,CHEROKEE LETTER YU,Ᏻ
Lu,U+13F4,CHEROKEE LETTER YV,Ᏼ
Lu,U+13F5,CHEROKEE LETTER MV,Ᏽ
Lu,U+1C90,GEORGIAN MTAVRULI CAPITAL LETTER AN,Ა
Lu,U+1C91,GEORGIAN MTAVRULI CAPITAL LETTER BAN,Ბ
Lu,U+1C92,GEORGIAN MTAVRULI CAPITAL LETTER GAN,Გ
Lu,U+1C93,GEORGIAN MTAVRULI CAPITAL LETTER DON,Დ
Lu,U+1C94,GEORGIAN MTAVRULI CAPITAL LETTER EN,Ე
Lu,U+1C95,GEORGIAN MTAVRULI CAPITAL LETTER VIN,Ვ
Lu,U+1C96,GEORGIAN MTAVRULI CAPITAL LETTER ZEN,Ზ
Lu,U+1C97,GEORGIAN MTAVRULI CAPITAL LETTER TAN,Თ
Lu,U+1C98,GEORGIAN MTAVRULI CAPITAL LETTER IN,Ი
Lu,U+1C99,GEORGIAN MTAVRULI CAPITAL LETTER KAN,Კ
Lu,U+1C9A,GEORGIAN MTAVRULI CAPITAL LETTER LAS,Ლ
Lu,U+1C9B,GEORGIAN MTAVRULI CAPITAL LETTER MAN,Მ
Lu,U+1C9C,GEORGIAN MTAVRULI CAPITAL LETTER NAR,Ნ
Lu,U+1C9D,GEORGIAN MTAVRULI CAPITAL LETTER ON,Ო
Lu,U+1C9E,GEORGIAN MTAVRULI CAPITAL LETTER PAR,Პ
Lu,U+1C9F,GEORGIAN MTAVRULI CAPITAL LETTER ZHAR,Ჟ
Lu,U+1CA0,GEORGIAN MTAVRULI CAPITAL LETTER RAE,Რ
Lu,U+1CA1,GEORGIAN MTAVRULI CAPITAL LETTER SAN,Ს
Lu,U+1CA2,GEORGIAN MTAVRULI CAPITAL LETTER TAR,Ტ
Lu,U+1CA3,GEORGIAN MTAVRULI CAPITAL LETTER UN,Უ
Lu,U+1CA4,GEORGIAN MTAVRULI CAPITAL LETTER PHAR,Ფ
Lu,U+1CA5,GEORGIAN MTAVRULI CAPITAL LETTER KHAR,Ქ
Lu,U+1CA6,GEORGIAN MTAVRULI CAPITAL LETTER GHAN,Ღ
Lu,U+1CA7,GEORGIAN MTAVRULI CAPITAL LETTER QAR,Ყ
Lu,U+1CA8,GEORGIAN MTAVRULI CAPITAL LETTER SHIN,Შ
Lu,U+1CA9,GEORGIAN MTAVRULI CAPITAL LETTER CHIN,Ჩ
Lu,U+1CAA,GEORGIAN MTAVRULI CAPITAL LETTER CAN,Ც
Lu,U+1CAB,GEORGIAN MTAVRULI CAPITAL LETTER JIL,Ძ
Lu,U+1CAC,GEORGIAN MTAVRULI CAPITAL LETTER CIL,Წ
Lu,U+1CAD,GEORGIAN MTAVRULI CAPITAL LETTER CHAR,Ჭ
Lu,U+1CAE,GEORGIAN MTAVRULI CAPITAL LETTER XAN,Ხ
Lu,U+1CAF,GEORGIAN MTAVRULI CAPITAL LETTER JHAN,Ჯ
Lu,U+1CB0,GEORGIAN MTAVRULI CAPITAL LETTER HAE,Ჰ
Lu,U+1CB1,GEORGIAN MTAVRULI CAPITAL LETTER HE,Ჱ
Lu,U+1CB2,GEORGIAN MTAVRULI CAPITAL LETTER HIE,Ჲ
Lu,U+1CB3,GEORGIAN MTAVRULI CAPITAL LETTER WE,Ჳ
Lu,U+1CB4,GEORGIAN MTAVRULI CAPITAL LETTER HAR,Ჴ
Lu,U+1CB5,GEORGIAN MTAVRULI CAPITAL LETTER HOE,Ჵ
Lu,U+1CB6,GEORGIAN MTAVRULI CAPITAL LETTER FI,Ჶ
Lu,U+1CB7,GEORGIAN MTAVRULI CAPITAL LETTER YN,Ჷ
Lu,U+1CB8,GEORGIAN MTAVRULI CAPITAL LETTER ELIFI,Ჸ
Lu,U+1CB9,GEORGIAN MTAVRULI CAPITAL LETTER TURNED GAN,Ჹ
Lu,U+1CBA,GEORGIAN MTAVRULI CAPITAL LETTER AIN,Ჺ
Lu,U+1CBD,GEORGIAN MTAVRULI CAPITAL LETTER AEN,Ჽ
Lu,U+1CBE,GEORGIAN MTAVRULI CAPITAL LETTER HARD SIGN,Ჾ
Lu,U+1CBF,GEORGIAN MTAVRULI CAPITAL LETTER LABIAL SIGN,Ჿ
Lu,U+1E00,LATIN CAPITAL LETTER A WITH RING BELOW,Ḁ
Lu,U+1E02,LATIN CAPITAL LETTER B WITH DOT ABOVE,Ḃ
Lu,U+1E04,LATIN CAPITAL LETTER B WITH DOT BELOW,Ḅ
Lu,U+1E06,LATIN CAPITAL LETTER B WITH LINE BELOW,Ḇ
Lu,U+1E08,LATIN CAPITAL LETTER C WITH CEDILLA AND ACUTE,Ḉ
Lu,U+1E0A,LATIN CAPITAL LETTER D WITH DOT ABOVE,Ḋ
Lu,U+1E0C,LATIN CAPITAL LETTER D WITH DOT BELOW,Ḍ
Lu,U+1E0E,LATIN CAPITAL LETTER D WITH LINE BELOW,Ḏ
Lu,U+1E10,LATIN CAPITAL LETTER D WITH CEDILLA,Ḑ
Lu,U+1E12,LATIN CAPITAL LETTER D WITH CIRCUMFLEX BELOW,Ḓ
Lu,U+1E14,LATIN CAPITAL LETTER E WITH MACRON AND GRAVE,Ḕ
Lu,U+1E16,LATIN CAPITAL LETTER E WITH MACRON AND ACUTE,Ḗ
Lu,U+1E18,LATIN CAPITAL LETTER E WITH CIRCUMFLEX BELOW,Ḙ
Lu,U+1E1A,LATIN CAPITAL LETTER E WITH TILDE BELOW,Ḛ
Lu,U+1E1C,LATIN CAPITAL LETTER E WITH CEDILLA AND BREVE,Ḝ
Lu,U+1E1E,LATIN CAPITAL LETTER F WITH DOT ABOVE,Ḟ
Lu,U+1E20,LATIN CAPITAL LETTER G WITH MACRON,Ḡ
Lu,U+1E22,LATIN CAPITAL LETTER H WITH DOT ABOVE,Ḣ
Lu,U+1E24,LATIN CAPITAL LETTER H WITH DOT BELOW,Ḥ
Lu,U+1E26,LATIN CAPITAL LETTER H WITH DIAERESIS,Ḧ
Lu,U+1E28,LATIN CAPITAL LETTER H WITH CEDILLA,Ḩ
Lu,U+1E2A,LATIN CAPITAL LETTER H WITH BREVE BELOW,Ḫ
Lu,U+1E2C,LATIN CAPITAL LETTER I WITH TILDE BELOW,Ḭ
Lu,U+1E2E,LATIN CAPITAL LETTER I WITH DIAERESIS AND ACUTE,Ḯ
Lu,U+1E30,LATIN CAPITAL LETTER K WITH ACUTE,Ḱ
Lu,U+1E32,LATIN CAPITAL LETTER K WITH DOT BELOW,Ḳ
Lu,U+1E34,LATIN CAPITAL LETTER K WITH LINE BELOW,Ḵ
Lu,U+1E36,LATIN CAPITAL LETTER L WITH DOT BELOW,Ḷ
Lu,U+1E38,LATIN CAPITAL LETTER L WITH DOT BELOW AND MACRON,Ḹ
Lu,U+1E3A,LATIN CAPITAL LETTER L WITH LINE BELOW,Ḻ
Lu,U+1E3C,LATIN CAPITAL LETTER L WITH CIRCUMFLEX BELOW,Ḽ
Lu,U+1E3E,LATIN CAPITAL LETTER M WITH ACUTE,Ḿ
Lu,U+1E40,LATIN CAPITAL LETTER M WITH DOT ABOVE,Ṁ
Lu,U+1E42,LATIN CAPITAL LETTER M WITH DOT BELOW,Ṃ
Lu,U+1E44,LATIN CAPITAL LETTER N WITH DOT ABOVE,Ṅ
Lu,U+1E46,LATIN CAPITAL LETTER N WITH DOT BELOW,Ṇ
Lu,U+1E48,LATIN CAPITAL LETTER N WITH LINE BELOW,Ṉ
Lu,U+1E4A,LATIN CAPITAL LETTER N WITH CIRCUMFLEX BELOW,Ṋ
Lu,U+1E4C,LATIN CAPITAL LETTER O WITH TILDE AND ACUTE,Ṍ
Lu,U+1E4E,LATIN CAPITAL LETTER O WITH TILDE AND DIAERESIS,Ṏ
Lu,U+1E50,LATIN CAPITAL LETTER O WITH MACRON AND GRAVE,Ṑ
Lu,U+1E52,LATIN CAPITAL LETTER O WITH MACRON AND ACUTE,Ṓ
Lu,U+1E54,LATIN CAPITAL LETTER P WITH ACUTE,Ṕ
Lu,U+1E56,LATIN CAPITAL LETTER P WITH DOT ABOVE,Ṗ
Lu,U+1E58,LATIN CAPITAL LETTER R WITH DOT ABOVE,Ṙ
Lu,U+1E5A,LATIN CAPITAL LETTER R WITH DOT BELOW,Ṛ
Lu,U+1E5C,LATIN CAPITAL LETTER R WITH DOT BELOW AND MACRON,Ṝ
Lu,U+1E5E,LATIN CAPITAL LETTER R WITH LINE BELOW,Ṟ
Lu,U+1E60,LATIN CAPITAL LETTER S WITH DOT ABOVE,Ṡ
Lu,U+1E62,LATIN CAPITAL LETTER S WITH DOT BELOW,Ṣ
Lu,U+1E64,LATIN CAPITAL LETTER S WITH ACUTE AND DOT ABOVE,Ṥ
Lu,U+1E66,LATIN CAPITAL LETTER S WITH CARON AND DOT ABOVE,Ṧ
Lu,U+1E68,LATIN CAPITAL LETTER S WITH DOT BELOW AND DOT ABOVE,Ṩ
Lu,U+1E6A,LATIN CAPITAL LETTER T WITH DOT ABOVE,Ṫ
Lu,U+1E6C,LATIN CAPITAL LETTER T WITH DOT BELOW,Ṭ
Lu,U+1E6E,LATIN CAPITAL LETTER T WITH LINE BELOW,Ṯ
Lu,U+1E70,LATIN CAPITAL LETTER T WITH CIRCUMFLEX BELOW,Ṱ
Lu,U+1E72,LATIN CAPITAL LETTER U WITH DIAERESIS BELOW,Ṳ
Lu,U+1E74,LATIN CAPITAL LETTER U WITH TILDE BELOW,Ṵ
Lu,U+1E76,LATIN CAPITAL LETTER U WITH CIRCUMFLEX BELOW,Ṷ
Lu,U+1E78,LATIN CAPITAL LETTER U WITH TILDE AND ACUTE,Ṹ
Lu,U+1E7A,LATIN CAPITAL LETTER U WITH MACRON AND DIAERESIS,Ṻ
Lu,U+1E7C,LATIN CAPITAL LETTER V WITH TILDE,Ṽ
Lu,U+1E7E,LATIN CAPITAL LETTER V WITH DOT BELOW,Ṿ
Lu,U+1E80,LATIN CAPITAL LETTER W WITH GRAVE,Ẁ
Lu,U+1E82,LATIN CAPITAL LETTER W WITH ACUTE,Ẃ
Lu,U+1E84,LATIN CAPITAL LETTER W WITH DIAERESIS,Ẅ
Lu,U+1E86,LATIN CAPITAL LETTER W WITH DOT ABOVE,Ẇ
Lu,U+1E88,LATIN CAPITAL LETTER W WITH DOT BELOW,Ẉ
Lu,U+1E8A,LATIN CAPITAL LETTER X WITH DOT ABOVE,Ẋ
Lu,U+1E8C,LATIN CAPITAL LETTER X WITH DIAERESIS,Ẍ
Lu,U+1E8E,LATIN CAPITAL LETTER Y WITH DOT ABOVE,Ẏ
Lu,U+1E90,LATIN CAPITAL LETTER Z WITH CIRCUMFLEX,Ẑ
Lu,U+1E92,LATIN CAPITAL LETTER Z WITH DOT BELOW,Ẓ
Lu,U+1E94,LATIN CAPITAL LETTER Z WITH LINE BELOW,Ẕ
Lu,U+1E9E,LATIN CAPITAL LETTER SHARP S,ẞ
Lu,U+1EA0,LATIN CAPITAL LETTER A WITH DOT BELOW,Ạ
Lu,U+1EA2,LATIN CAPITAL LETTER A WITH HOOK ABOVE,Ả
Lu,U+1EA4,LATIN CAPITAL LETTER A WITH CIRCUMFLEX AND ACUTE,Ấ
Lu,U+1EA6,LATIN CAPITAL LETTER A WITH CIRCUMFLEX AND GRAVE,Ầ
Lu,U+1EA8,LATIN CAPITAL LETTER A WITH CIRCUMFLEX AND HOOK ABOVE,Ẩ
Lu,U+1EAA,LATIN CAPITAL LETTER A WITH CIRCUMFLEX AND TILDE,Ẫ
Lu,U+1EAC,LATIN CAPITAL LETTER A WITH CIRCUMFLEX AND DOT BELOW,Ậ
Lu,U+1EAE,LATIN CAPITAL LETTER A WITH BREVE AND ACUTE,Ắ
Lu,U+1EB0,LATIN CAPITAL LETTER A WITH BREVE AND GRAVE,Ằ
Lu,U+1EB2,LATIN CAPITAL LETTER A WITH BREVE AND HOOK ABOVE,Ẳ
Lu,U+1EB4,LATIN CAPITAL LETTER A WITH BREVE AND TILDE,Ẵ
